[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ff45f80ec7b62158b0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||affected_row=1||current_time=2020-07-10 23:06:39||proc_time=0.000493s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '50')||spanid=9fa03f603c04951a
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '50')||affected_row=0||traceid=c0a8bc9f5f0883ff08280ec7ec3f25b0||current_time=2020-07-10 23:06:39||proc_time=0.000469s||cspanid=||spanid=9fa03f601bf98be2
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:06:39||proc_time=0.000562s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '50')||affected_row=1||traceid=c0a8bc9f5f0883ffe1c80ec70bd268b0||cspanid=||level=sql||spanid=9fa03f606e661e92
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f601a714cf8||current_time=2020-07-10 23:06:39||proc_time=0.000574s||affected_row=1||traceid=c0a8bc9f5f0883ffe0600ec754502fb0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '50')
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '51')||affected_row=0||traceid=c0a8bc9f5f0883ffcb700ec70c8b35b0||cspanid=||spanid=9fa03f60039f6f78||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||proc_time=0.000439s
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:06:39||affected_row=1||proc_time=0.000420s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '51')||traceid=c0a8bc9f5f0883ff10a00ec7d4b7a5b0||spanid=9fa03f600a2b894c
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f6026984b92||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:06:39||proc_time=0.000452s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '51')||affected_row=0||traceid=c0a8bc9f5f0883ff8e980ec79442fdb0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||proc_time=0.000557s||spanid=9fa03f6023a62343||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '51')||affected_row=1||traceid=c0a8bc9f5f0883fffad80ec7a6e3cab0||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||proc_time=0.000596s||traceid=c0a8bc9f5f0883ffe5e80ec77403deb0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '51')||affected_row=1||cspanid=||spanid=9fa03f60241b3ae4
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '52')||cspanid=||level=sql||proc_time=0.000485s||affected_row=0||traceid=c0a8bc9f5f0883ffabb80ec7b5a315b0||spanid=9fa03f602607c649
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ff91100ec70b9ca8b0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '52')||cspanid=||spanid=9fa03f6009825e11||current_time=2020-07-10 23:06:39||proc_time=0.000538s||affected_row=1
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '52')||traceid=c0a8bc9f5f0883ff1e600ec7e9f767b0||cspanid=||spanid=9fa03f6027dff7ab||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000514s||affected_row=0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:06:39||cspanid=||level=sql||proc_time=0.000539s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '52')||affected_row=1||traceid=c0a8bc9f5f0883ffea300ec788f8bdb0||spanid=9fa03f605d78399c
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ff65c80ec7d0a1e9b0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000713s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '52')||spanid=9fa03f6057613082||current_time=2020-07-10 23:06:39||affected_row=1||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000568s||affected_row=0||traceid=c0a8bc9f5f0883ffba080ec7a08e4bb0||spanid=9fa03f603f1f46e8||level=sql||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '53')||cspanid=||current_time=2020-07-10 23:06:39
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:06:39||spanid=9fa03f60586d6826||affected_row=0||traceid=c0a8bc9f5f0883ffe7800ec789c167b0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||proc_time=0.000506s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '53')
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||proc_time=0.001346s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '53')||spanid=9fa03f6046a03cb4||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||traceid=c0a8bc9f5f0883ff59780ec722787cb0||cspanid=||current_time=2020-07-10 23:06:39||affected_row=1
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:06:39||spanid=9fa03f607e34179d||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.001252s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '53')||affected_row=1||traceid=c0a8bc9f5f0883ff8af80ec7b92d01b0||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||proc_time=0.000648s||traceid=c0a8bc9f5f0883ffdfe80ec74e91e9b0||spanid=9fa03f6052804793||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '53')||affected_row=1||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '54')||affected_row=0||traceid=c0a8bc9f5f0883ff70d80ec7b58fbeb0||cspanid=||spanid=9fa03f602f521858||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||proc_time=0.000728s
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||spanid=9fa03f601e925507||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:06:39||proc_time=0.000516s||traceid=c0a8bc9f5f0883fff5c80ec7f7ae24b0||cspanid=||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '54')||affected_row=0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:06:39||affected_row=1||traceid=c0a8bc9f5f0883ff4c680ec702a18db0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000574s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '54')||spanid=9fa03f603485757e
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f604fd269fd||level=sql||traceid=c0a8bc9f5f0883ff85980ec76b36dbb0||proc_time=0.000642s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '54')||affected_row=1||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:06:39
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:06:39||proc_time=0.000682s||cspanid=||spanid=9fa03f605e377ef5||level=sql||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '54')||affected_row=1||traceid=c0a8bc9f5f0883ffef780ec710d632b0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ff8c200ec74f278ab0||cspanid=||spanid=9fa03f60346e5f29||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '55')||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||proc_time=0.000571s||affected_row=0||level=sql
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||proc_time=0.000620s||traceid=c0a8bc9f5f0883ff8c880ec75d2928b0||cspanid=||spanid=9fa03f607539a201||level=sql||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '55')||affected_row=1
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '55')||affected_row=0||spanid=9fa03f607062b076||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:06:39||proc_time=0.000661s||traceid=c0a8bc9f5f0883ff9c900ec75f3257b0||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a8bc9f5f0883fffe580ec75ca80db0||cspanid=||spanid=9fa03f606c443faf||current_time=2020-07-10 23:06:39||proc_time=0.001726s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '55')||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||level=sql||proc_time=0.001296s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '55')||affected_row=1||traceid=c0a8bc9f5f0883ffe2b00ec7acfc5db0||cspanid=||spanid=9fa03f60163a5ace||current_time=2020-07-10 23:06:39
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ffdbb00ec7cfb024b0||spanid=9fa03f6003e19bf7||level=sql||proc_time=0.001496s||affected_row=1||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||affected_row=0||traceid=c0a8bc9f5f0883ff68d80ec71900fbb0||cspanid=||current_time=2020-07-10 23:06:39||proc_time=0.000456s||spanid=9fa03f6025a1ffb5
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||proc_time=0.000504s||traceid=c0a8bc9f5f0883ffc3600ec789c820b0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||spanid=9fa03f606a7cb5cf||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:06:39||affected_row=1||spanid=9fa03f600b7fbfbc||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000559s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||traceid=c0a8bc9f5f0883ffe7380ec7cb626cb0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||proc_time=0.000521s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||traceid=c0a8bc9f5f0883ff70a00ec770e7acb0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:06:39||affected_row=1||spanid=9fa03f6076fd839a
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ffbf700ec7b4a3c8b0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000531s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||cspanid=||spanid=9fa03f6046baf447||level=sql||current_time=2020-07-10 23:06:39||affected_row=0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a8bc9f5f0883fff6d00ec70aedf1b0||spanid=9fa03f600dbeaa0f||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:06:39||proc_time=0.000453s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f601852fe62||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000403s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||traceid=c0a8bc9f5f0883ff24900ec7b166a2b0||current_time=2020-07-10 23:06:39||affected_row=0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ff9ea00ec797d70ab0||spanid=9fa03f60429bd23a||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||proc_time=0.000425s||affected_row=1||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||proc_time=0.000491s||affected_row=1||traceid=c0a8bc9f5f0883ffdc000ec7c09a3eb0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||cspanid=||spanid=9fa03f602858bd10||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||affected_row=0||spanid=9fa03f60450064ce||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||proc_time=0.000430s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||traceid=c0a8bc9f5f0883ff92780ec74b4e8eb0||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ff37800ec7930cf8b0||level=sql||proc_time=0.000429s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0||cspanid=||spanid=9fa03f605396d24a||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:06:39
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:06:39||proc_time=0.000425s||affected_row=1||cspanid=||spanid=9fa03f60517d8ebf||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||traceid=c0a8bc9f5f0883ff36600ec7b1f57bb0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883ffcbc80ec78c4694b0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||level=sql||proc_time=0.000401s||cspanid=||spanid=9fa03f602f3f0d6f
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||affected_row=1||cspanid=||level=sql||current_time=2020-07-10 23:06:39||traceid=c0a8bc9f5f0883ff1ae00ec71283b6b0||spanid=9fa03f6020624c58||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000466s
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||proc_time=0.000401s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||level=sql||affected_row=1||traceid=c0a8bc9f5f0883ff6bc80ec7770eb5b0||cspanid=||spanid=9fa03f6040d4e552
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||affected_row=0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||proc_time=0.000392s||traceid=c0a8bc9f5f0883ff97b80ec7f98c40b0||cspanid=||spanid=9fa03f6059a30874||level=sql||current_time=2020-07-10 23:06:39
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||proc_time=0.000367s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||traceid=c0a8bc9f5f0883ffa8500ec7ad5ac8b0||spanid=9fa03f600e4b5ac0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:06:39||affected_row=0||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a8bc9f5f0883ff7c380ec7d8e96fb0||spanid=9fa03f605b7b2709||level=sql||current_time=2020-07-10 23:06:39||proc_time=0.000401s||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||proc_time=0.000523s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||affected_row=1||cspanid=||spanid=9fa03f601b35327a||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:06:39||traceid=c0a8bc9f5f0883ffdaf00ec7a82947b0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a8bc9f5f0883ffdba00ec7e67230b0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '67')||cspanid=||spanid=9fa03f6052aaab03||level=sql||proc_time=0.000466s
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '67')||affected_row=0||traceid=c0a8bc9f5f0883ff5b680ec75ddb0eb0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:06:39||proc_time=0.000425s||cspanid=||spanid=9fa03f600a8eb1ac
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||proc_time=0.000343s||affected_row=0||spanid=9fa03f607995c5dc||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '67')||traceid=c0a8bc9f5f0883ff1fb00ec73c374db0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||proc_time=0.000441s||spanid=9fa03f600289172b||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '67')||affected_row=1||traceid=c0a8bc9f5f0883ff74c80ec7415dbdb0||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||proc_time=0.000448s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '67')||affected_row=1||traceid=c0a8bc9f5f0883ff48b00ec777e806b0||cspanid=||spanid=9fa03f607197e134||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||affected_row=1||cspanid=||spanid=9fa03f605d214064||level=sql||current_time=2020-07-10 23:06:39||proc_time=0.000460s||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '68')||traceid=c0a8bc9f5f0883ff30200ec7939bb8b0
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '68')||spanid=9fa03f605cb389ac||level=sql||proc_time=0.000404s||affected_row=0||traceid=c0a8bc9f5f0883ff69980ec745fcddb0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:06:39
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:06:39||proc_time=0.000403s||spanid=9fa03f606a857648||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '68')||affected_row=0||traceid=c0a8bc9f5f0883ffc8500ec77ae37ab0||cspanid=
[INFO][2020-07-10T23:06:39.681][log.go:58] _com_mysql_success||current_time=2020-07-10 23:06:39||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '68')||affected_row=1||traceid=c0a8bc9f5f0883ff0bb00ec79ad1bdb0||level=sql||proc_time=0.000439s||cspanid=||spanid=9fa03f606ae4ae6d||source=/Users/tao/module[INFO][2020-07-10T23:11:27.092][log.go:58] _com_mysql_success||level=sql||traceid=c0a8bc9f5f08851f95a80f36104dc7b0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:68||current_time=2020-07-10 23:11:27||proc_time=0.001239s||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 999999 OFFSET 0||affected_row=12||spanid=9fa03980380704bb
[INFO][2020-07-10T23:11:27.092][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||affected_row=12||traceid=c0a8bc9f5f08851f95a80f36104dc7b0||spanid=9fa03980380704bb||level=sql||current_time=2020-07-10 23:11:27||proc_time=0.000671s||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0||cspanid=
[INFO][2020-07-10T23:11:27.092][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08851f95a80f36104dc7b0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||proc_time=0.000340s||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0||affected_row=0||current_time=2020-07-10 23:11:27||cspanid=||spanid=9fa03980380704bb
[INFO][2020-07-10T23:11:27.092][log.go:58] _com_mysql_success||spanid=9fa0398068255aaf||current_time=2020-07-10 23:11:27||traceid=c0a8bc9f5f08851f4ab00f36f27cc6b0||cspanid=||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '50')||affected_row=0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000768s
[INFO][2020-07-10T23:11:27.092][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '50')||traceid=c0a8bc9f5f08851f52a00f36b62158b0||cspanid=||spanid=9fa039803c04951a||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:11:27||proc_time=0.000570s||level=sql||affected_row=1
[INFO][2020-07-10T23:11:27.092][log.go:58] _com_mysql_success||spanid=9fa039801bf98be2||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:11:27||proc_time=0.000527s||affected_row=0||traceid=c0a8bc9f5f08851f31f80f36ec3f25b0||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '50')||cspanid=
